Longitud;Latitud;Metros;Precio;Preciom2
-70,62807;-33,46649;56;72008866;1285872,607
-70,66381;-33,45004;73;93869132;1285878,521
-70,63692;-33,44763;70;90024339;1286061,986
-70,6403;-33,449;38;48874506;1286171,211
-70,63984;-33,44811;57;73316966;1286262,561
-70,63692;-33,44763;70;90044659;1286352,271
-70,65494;-33,44954;50;64321762;1286435,24
-70,63692;-33,44763;70;90064984;1286642,629
-70,64633;-33,44031;75;96501312;1286684,16
-70,64986;-33,46575;50;64336174;1286723,48
-70,6519;-33,4571;50;64336282;1286725,64
-70,65996;-33,44335;52;66913644;1286800,846
-70,64188;-33,4486;75;96510647;1286808,627
-70,65247;-33,45731;58;74635540;1286819,655
-70,63692;-33,44763;70;90085317;1286933,1
-70,63953;-33,44221;62;79792638;1286978,032
-70,63953;-33,44221;62;79792638;1286978,032
-70,65642;-33,46769;101;130000000;1287128,713
-70,6496;-33,45057;47;60500000;1287234,043
-70,64188;-33,4486;75;96551107;1287348,093
-70,63523;-33,44578;80;103000000;1287500
-70,63523;-33,44578;80;103000000;1287500
-70,63523;-33,44578;80;103000000;1287500
-70,63523;-33,44578;80;103000000;1287500
-70,63523;-33,44578;80;103000000;1287500
-70,63523;-33,44578;80;103000000;1287500
-70,63523;-33,44578;80;103000000;1287500
-70,63523;-33,44578;80;103000000;1287500
-70,63523;-33,44578;80;103000000;1287500
-70,6352234;-33,4457779;80;103000000;1287500
-70,669384;-33,42918203;60;77258332;1287638,867
-70,64473756;-33,44300654;75;96572916;1287638,88
-70,6421972;-33,4464088;75;96572916;1287638,88
-70,6418753;-33,4486021;75;96572916;1287638,88
-70,6694;-33,4292;60;77263303;1287721,717
-70,65493;-33,43653;70;90146199;1287802,843
-70,642;-33,46912;60;77271995;1287866,583
-70,66584;-33,45592;66;85000000;1287878,788
-70,64478;-33,44736;66;85000000;1287878,788
-70,644783;-33,4473572;66;85000000;1287878,788
-70,66452;-33,43388;67;86294048;1287970,866
-70,65641;-33,45354;38;48944118;1288003,105
-70,64908;-33,4503;89;114639467;1288083,899
-70,64986;-33,46575;50;64404970;1288099,4
-70,65243;-33,44882;66;85023439;1288233,924
-70,67443;-33,43806;32;41225720;1288303,75
-70,6452;-33,4456;42;54110767;1288351,595
-70,64868;-33,4511;52;67000000;1288461,538
-70,64856;-33,45122;52;67000000;1288461,538
-70,63433;-33,44785;52;67000000;1288461,538
-70,63433;-33,44785;52;67000000;1288461,538
-70,63433;-33,44785;52;67000000;1288461,538
-70,63433;-33,44785;52;67000000;1288461,538
-70,63433;-33,44785;52;67000000;1288461,538
-70,63433;-33,44785;52;67000000;1288461,538
-70,63433;-33,44785;52;67000000;1288461,538
-70,63433;-33,44785;52;67000000;1288461,538
-70,6633;-33,4501;52;67000000;1288461,538
-70,63433;-33,44785;52;67000000;1288461,538
-70,63433;-33,44785;52;67000000;1288461,538
-70,6343307;-33,4478455;52;67000000;1288461,538
-70,63433;-33,44785;52;67000000;1288461,538
-70,6343307;-33,4478455;52;67000000;1288461,538
-70,65494298;-33,44960366;51;65723234;1288690,863
-70,64298;-33,44203;140;180420902;1288720,729
-70,6549;-33,4496;51;65727462;1288773,765
-70,66656;-33,4505;62;79905548;1288799,161
-70,67443;-33,43806;32;41241665;1288802,031
-70,6452;-33,4475;62;79906046;1288807,194
-70,66163;-33,45299;45;58000000;1288888,889
-70,6514;-33,4616;45;58000000;1288888,889
-70,64986;-33,46575;50;64450867;1289017,34
-70,64986;-33,46575;50;64450867;1289017,34
-70,64986;-33,46575;50;64450867;1289017,34
-70,64986;-33,46575;50;64450867;1289017,34
-70,6498566;-33,4657516;50;64450867;1289017,34
-70,6502;-33,4521;56;72185150;1289020,536
-70,64457;-33,44322;75;96683899;1289118,653
-70,64907;-33,46526;38;49000000;1289473,684
-70,6581;-33,4365;38;49000000;1289473,684
-70,64904;-33,46519;38;49000000;1289473,684
-70,639;-33,4492;76;98000000;1289473,684
-70,639;-33,4492;76;98000000;1289473,684
-70,6561;-33,44273;76;98000000;1289473,684
-70,64281;-33,44997;38;49000000;1289473,684
-70,65045;-33,43783;62;79948627;1289493,984
-70,6502;-33,4506;42;54166880;1289687,619
-70,64986;-33,46575;50;64485326;1289706,52
-70,62698;-33,46662;46;59327158;1289720,826
-70,626976;-33,4666214;46;59327158;1289720,826
-70,65669;-33,43878;46;59327166;1289721
-70,6464;-33,4505;50;64500000;1290000
-70,64641356;-33,45050769;50;64500000;1290000
-70,65646;-33,43728;50;64500000;1290000
-70,65646;-33,43728;50;64500000;1290000
-70,65646;-33,43728;50;64500000;1290000
-70,65646;-33,43728;50;64500000;1290000
-70,65646;-33,43728;50;64500000;1290000
-70,65646;-33,43728;50;64500000;1290000
-70,67443;-33,43806;32;41281430;1290044,688
-70,65979;-33,45079;60;77406688;1290111,467
-70,6502;-33,4521;56;72250510;1290187,679
-70,6715;-33,45419;62;80000000;1290322,581
-70,65921;-33,43229;31;40000000;1290322,581
-70,64821;-33,45792;62;80000000;1290322,581
-70,64188;-33,4486;62;80000000;1290322,581
-70,6565;-33,43668;102;131639756;1290585,843
-70,6402;-33,4586;53;68405815;1290675,755
-70,6571;-33,4358;58;74862066;1290725,276
-70,6422;-33,4464;75;96804528;1290727,04
-70,64188;-33,4486;75;96821774;1290956,987
-70,6396;-33,44804;70;90378170;1291116,714
-70,6548;-33,4448;56;72315335;1291345,268
-70,6548;-33,4448;56;72315335;1291345,268
-70,6502;-33,4521;56;72315929;1291355,875
-70,66329;-33,45168;54;69733603;1291363,019
-70,6519;-33,4571;50;64570848;1291416,96
-70,64779118;-33,4393844;27;34873553;1291613,074
-70,6692655;-33,4488897;54;69747106;1291613,074
-70,65729;-33,43891;48;62000000;1291666,667
-70,65373;-33,44809;48;62000000;1291666,667
-70,65439;-33,45387;36;46500000;1291666,667
-70,6573;-33,4345;48;62000000;1291666,667
-70,6355;-33,446;72;93000000;1291666,667
-70,6355444;-33,4459935;72;93000000;1291666,667
-70,64962;-33,47568;48;62001267;1291693,063
-70,6478;-33,4394;27;34880294;1291862,741
-70,6581;-33,4381;73;94310711;1291927,548
-70,65641;-33,45354;60;77520251;1292004,183
-70,642;-33,46912;65;83995939;1292245,215
-70,63942;-33,44215;66;85289561;1292266,076
-70,6602;-33,4544;65;84000000;1292307,692
-70,6556;-33,43431;65;84000000;1292307,692
-70,64633;-33,44031;75;96925308;1292337,44
-70,6396;-33,44804;70;90466000;1292371,429
-70,66976;-33,4294;72;93054342;1292421,417
-70,67719219;-33,4270701;55;71088396;1292516,291
-70,64846;-33,44799;51;65921380;1292576,078
-70,6548;-33,449;54;69800000;1292592,593
-70,6548;-33,449;54;69800000;1292592,593
-70,6548;-33,449;54;69800000;1292592,593
-70,65584;-33,45384;41;53000000;1292682,927
-70,6476;-33,4477;56;72396989;1292803,375
-70,67344;-33,42938;29;37493214;1292869,448
-70,6949;-33,474;68;87926407;1293035,397
-70,66976;-33,4294;58;75000000;1293103,448
-70,6623;-33,4511;58;75000000;1293103,448
-70,66976;-33,4294;58;75000000;1293103,448
-70,66976;-33,4294;58;75000000;1293103,448
-70,66976;-33,4294;58;75000000;1293103,448
-70,66976;-33,4294;58;75000000;1293103,448
-70,65331;-33,45026;58;75000000;1293103,448
-70,63479;-33,43689;58;75000000;1293103,448
-70,66976;-33,4294;58;75000000;1293103,448
-70,6348;-33,44915;58;75000000;1293103,448
-70,65689;-33,4371;58;75000000;1293103,448
-70,66457;-33,44098;58;75000028;1293103,931
-70,6334;-33,44925;75;97000000;1293333,333
-70,6477;-33,4478;56;72429675;1293387,054
-70,6715;-33,4303;46;59500000;1293478,261
-70,6714506;-33,4302994;46;59500000;1293478,261
-70,6262;-33,46744;41;53039947;1293657,244
-70,657;-33,4358;58;75035361;1293713,121
-70,6568;-33,4379;73;94450629;1293844,233
-70,66464;-33,4393;62;80220374;1293877
-70,6774;-33,4324;51;65990184;1293925,176
-70,6774;-33,4324;51;65994439;1294008,608
-70,63166;-33,44874;85;110000000;1294117,647
-70,63166;-33,44874;85;110000000;1294117,647
-70,63166;-33,44874;85;110000000;1294117,647
-70,63166;-33,44874;85;110000000;1294117,647
-70,642;-33,46912;34;44000000;1294117,647
-70,63166;-33,44874;85;110000000;1294117,647
-70,63166;-33,44874;85;110000000;1294117,647
-70,63166;-33,44874;85;110000000;1294117,647
-70,6519;-33,4571;50;64709017;1294180,34
-70,66427;-33,45955;36;46593493;1294263,694
-70,65949;-33,45647;36;46593493;1294263,694
-70,657;-33,4358;58;75069290;1294298,103
-70,657;-33,4358;58;75072176;1294347,862
-70,67719;-33,42707;50;64720536;1294410,72
-70,64188;-33,4486;75;97080804;1294410,72
-70,6418762;-33,4486008;75;97080804;1294410,72
-70,6419;-33,4486;75;97080804;1294410,72
-70,6487;-33,4673;56;72500000;1294642,857
-70,649;-33,4628;39;50492429;1294677,667
-70,669384;-33,42918203;56;72510164;1294824,357
-70,657;-33,4358;58;75102181;1294865,19
-70,6604;-33,4405;60;77692063;1294867,717
-70,6694;-33,4292;56;72514829;1294907,661
-70,6281;-33,4666;60;77707094;1295118,233
-70,6457;-33,4505;72;93260906;1295290,361
-70,657;-33,4358;58;75132341;1295385,19
-70,65971;-33,45526;40;51821177;1295529,425
-70,6548;-33,4489;54;69960549;1295565,722
-70,6491;-33,4653;39;50528391;1295599,769
-70,6281;-33,4666;60;77737168;1295619,467
-70,66504;-33,45614;50;64800000;1296000
-70,66427;-33,45955;36;46658704;1296075,111
-70,65949;-33,45647;36;46658704;1296075,111
-70,65049;-33,4542;54;70000000;1296296,296
-70,6432;-33,4467;54;70000000;1296296,296
-70,6557;-33,4365;108;140000000;1296296,296
-70,642;-33,46912;54;70000000;1296296,296
-70,64391;-33,44653;54;70000000;1296296,296
-70,6601;-33,4339;54;70000000;1296296,296
-70,6557;-33,4365;108;140000000;1296296,296
-70,65826;-33,43209;54;70000000;1296296,296
-70,6448;-33,4484;54;70000000;1296296,296
-70,65785814;-33,43320473;54;70000000;1296296,296
-70,6634;-33,4508;54;70000000;1296296,296
-70,66338331;-33,45077353;54;70000000;1296296,296
-70,64391;-33,44653;54;70000000;1296296,296
-70,6601;-33,4339;54;70000000;1296296,296
-70,6572;-33,4391;73;94630936;1296314,192
-70,64068;-33,44319;83;107607790;1296479,398
-70,6662216;-33,4570274;78;101125837;1296485,09
-70,659;-33,4359;52;67417225;1296485,096
-70,6589966;-33,4358978;52;67417225;1296485,096
-70,66623;-33,45703;78;101125838;1296485,103
-70,658;-33,4389;73;94663123;1296755,11
-70,6555;-33,4588;64;83000000;1296875
-70,6571;-33,45022;32;41500000;1296875
-70,6555;-33,4588;64;83000000;1296875
-70,64068;-33,44319;83;107656350;1297064,458
-70,64068;-33,44319;83;107663488;1297150,458
-70,64125;-33,44994;74;96000000;1297297,297
-70,65484;-33,43662;37;48000000;1297297,297
-70,65171;-33,4715;45;58379425;1297320,556
-70,65322169;-33,43325724;55;71356654;1297393,709
-70,6557;-33,4587;62;80438505;1297395,242
-70,66005825;-33,45466442;49;63577169;1297493,245
-70,63873;-33,44789;76;98618171;1297607,513
-70,64687;-33,4646;53;68777829;1297694,887
-70,64068;-33,44319;83;107711873;1297733,41
-70,6488;-33,4757;47;61000000;1297872,34
-70,63966;-33,44638;80;103830012;1297875,15
-70,65383;-33,45109;35;45428540;1297958,286
-70,63214;-33,44882;50;64900000;1298000
-70,6479599;-33,4469645;62;80477430;1298023,065
-70,64068;-33,44319;83;107753534;1298235,349
-70,64393;-33,45405;57;74000000;1298245,614
-70,66474;-33,46124;57;74000000;1298245,614
-70,66474;-33,46124;57;74000000;1298245,614
-70,64068;-33,44319;83;107760971;1298324,952
-70,65036;-33,43792;54;70113914;1298405,815
-70,64509;-33,44817;77;100000000;1298701,299
-70,64068;-33,44319;83;107802160;1298821,205
-70,6594;-33,4344;40;51964897;1299122,425
-70,64068;-33,44319;83;107830150;1299158,434
-70,64068;-33,44319;83;107852202;1299424,12
-70,64068;-33,44319;83;107858543;1299500,518
-70,6556;-33,4574;50;64990000;1299800
-70,6545;-33,461;34;44199046;1299971,941
-70,64068;-33,44319;80;104000000;1300000
-70,6352;-33,4487;50;65000000;1300000
-70,6324;-33,4475;72;93600000;1300000
-70,6392;-33,4491;50;65000000;1300000
-70,65604;-33,43798;50;65000000;1300000
-70,66004;-33,44414;40;52000000;1300000
-70,64863;-33,44807;50;65000000;1300000
-70,65482;-33,44953;65;84500000;1300000
-70,6525;-33,4574;50;65000000;1300000
-70,63865;-33,44707;60;78000000;1300000
-70,65652;-33,44013;50;65000000;1300000
-70,652;-33,4571;50;65000000;1300000
-70,6387;-33,4471;60;78000000;1300000
-70,67544;-33,42846;60;78000000;1300000
-70,6371;-33,4476;50;65000000;1300000
-70,67544;-33,42846;60;78000000;1300000
-70,632;-33,4493;72;93600000;1300000
-70,65492;-33,44729;60;78000000;1300000
-70,63865;-33,44707;60;78000000;1300000
-70,65482;-33,44953;65;84500000;1300000
-70,6352;-33,4487;50;65000000;1300000
-70,6416;-33,45018;40;52000000;1300000
-70,65649;-33,44014;70;91000000;1300000
-70,63387;-33,44837;40;52000000;1300000
-70,6387;-33,4471;60;78000000;1300000
-70,6392;-33,4491;50;65000000;1300000
-70,6316;-33,4499;72;93600000;1300000
-70,66004;-33,44364;40;52000000;1300000
-70,63214;-33,44882;50;65000000;1300000
-70,67029;-33,43976;40;52000000;1300000
-70,636;-33,4484;50;65000000;1300000
-70,67658;-33,45649;50;65000000;1300000
-70,63198;-33,45328;60;78000000;1300000
-70,64574;-33,45054;50;65000000;1300000
-70,67544;-33,42846;60;78000000;1300000
-70,66483;-33,46396;100;130000000;1300000
-70,652;-33,4571;50;65000000;1300000
-70,6525;-33,4574;50;65000000;1300000
-70,6352;-33,4487;50;65000000;1300000
-70,65377;-33,467;40;52000000;1300000
-70,6324;-33,4474;72;93600000;1300000
-70,6323522;-33,4474173;72;93600000;1300000
-70,6397;-33,4472;50;65000000;1300000
-70,6396785;-33,4472424;50;65000000;1300000
-70,66642;-33,45308;50;65000000;1300000
-70,65000901;-33,46504923;50;65000000;1300000
-70,632;-33,4493;72;93600000;1300000
-70,6320411;-33,4492703;72;93600000;1300000
-70,65082;-33,46321;50;65000000;1300000
-70,65117;-33,46486;50;65000000;1300000
-70,64659;-33,45062;40;52000000;1300000
-70,65117;-33,46486;50;65000000;1300000
-70,66594;-33,44837;100;130000000;1300000
-70,6392;-33,4491;50;65000000;1300000
-70,639185;-33,4490865;50;65000000;1300000
-70,64525;-33,4475;50;65000000;1300000
-70,6398;-33,447;50;65000000;1300000
-70,64863;-33,44807;50;65000000;1300000
-70,63486;-33,44433;60;78000000;1300000
-70,66594;-33,44837;100;130000000;1300000
-70,6659317;-33,4483719;100;130000000;1300000
-70,6327;-33,4475;72;93600000;1300000
-70,63433;-33,44785;50;65000000;1300000
-70,6343307;-33,4478455;50;65000000;1300000
-70,6326526;-33,4474978;72;93600000;1300000
-70,661636;-33,4418296;65;84501301;1300020,015
-70,64068;-33,44319;83;107906186;1300074,53
-70,64842;-33,44579;45;58506558;1300145,733
-70,66683;-33,43015;48;62424046;1300500,958
-70,64068;-33,44319;83;107952810;1300636,265
-70,64574;-33,45054;47;61134233;1300728,362
-70,64574;-33,45054;47;61134233;1300728,362
-70,64239;-33,4491;45;58532784;1300728,533
-70,65856;-33,43554;46;59835111;1300763,283
-70,59771;-33,48716;77;100175262;1300977,429
-70,6591;-33,4433;48;62447180;1300982,917
-70,64937;-33,45008;50;65050481;1301009,62
-70,66324;-33,43856;45;58547876;1301063,911
-70,62787;-33,46697;40;52042601;1301065,025
-70,64068;-33,44319;83;107996817;1301166,47
-70,62747;-33,46652;35;45542155;1301204,429
-70,64068;-33,44319;83;108003150;1301242,771
-70,6545;-33,461;34;44244786;1301317,235
-70,65748;-33,43429;49;63767579;1301379,163
-70,65748;-33,43429;49;63767579;1301379,163
-70,6419;-33,4486;75;97603483;1301379,773
-70,6568;-33,4389;73;95009082;1301494,274
-70,64706;-33,44403;63;82000000;1301587,302
-70,64697;-33,44412;63;82000000;1301587,302
-70,63873;-33,44789;76;98923413;1301623,855
-70,6591;-33,435;49;63779910;1301630,816
-70,63374;-33,44402;58;75507292;1301849,862
-70,65715;-33,4365;53;69000000;1301886,792
-70,64266;-33,45205;50;65096071;1301921,42
-70,65748;-33,43429;49;63796355;1301966,429
-70,669384;-33,42918203;71;92441741;1301996,352
-70,65748;-33,43429;49;63800585;1302052,755
-70,65748;-33,43429;49;63800585;1302052,755
-70,6694;-33,4292;71;92447688;1302080,113
-70,65695;-33,43669;35;45574044;1302115,543
-70,6455;-33,441;47;61200000;1302127,66
-70,65748;-33,43429;49;63808692;1302218,204
-70,6585617;-33,4355431;46;59920429;1302618,022
-70,65856;-33,43554;46;59920430;1302618,043
-70,6457;-33,4364;152;198000000;1302631,579
-70,65042;-33,45185;38;49500000;1302631,579
-70,63902;-33,44708;38;49500000;1302631,579
-70,65748;-33,43429;49;63829258;1302637,918
-70,65799;-33,43893;47;61224666;1302652,468
-70,6452;-33,4459;48;62527971;1302666,063
-70,63374;-33,44402;58;75561121;1302777,948
-70,66902;-33,44665;69;89893116;1302798,783
-70,64574;-33,45054;47;61237162;1302918,34
-70,6651454;-33,4331791;35;45603877;1302967,914
-70,6344367;-33,4442132;70;91207754;1302967,914
-70,6429917;-33,4434324;70;91207754;1302967,914
-70,64509;-33,44817;33;43000000;1303030,303
-70,66629;-33,45667;66;86000000;1303030,303
-70,65455;-33,43772;33;43000000;1303030,303
-70,63241;-33,44727;66;86000000;1303030,303
-70,64699;-33,43923;33;43000000;1303030,303
-70,66508;-33,43489;66;86000000;1303030,303
-70,6650848;-33,4348869;66;86000000;1303030,303
-70,63444;-33,44421;70;91219503;1303135,757
-70,65748;-33,43429;49;63853946;1303141,755
-70,65748;-33,43429;49;63853946;1303141,755
-70,65748;-33,43429;49;63858353;1303231,694
-70,65748;-33,43429;49;63858353;1303231,694
-70,669384;-33,42918203;48;62557788;1303287,25
-70,65279;-33,45917;46;59953816;1303343,826
-70,6694;-33,4292;48;62561813;1303371,104
-70,65451;-33,44971;36;46927000;1303527,778
-70,65748;-33,43429;49;63882761;1303729,816
-70,65748;-33,43429;49;63882761;1303729,816
-70,66106;-33,45658;100;130395858;1303958,58
-70,6532;-33,4333;55;71731927;1304216,855
-70,658;-33,4389;73;95210120;1304248,219
-70,6492;-33,4491;50;65213652;1304273,04
-70,6601;-33,4547;49;63911529;1304316,918
-70,65196;-33,47157;51;66520687;1304327,196
-70,65748;-33,43429;49;63912416;1304335,02
-70,65748;-33,43429;49;63912416;1304335,02
-70,646;-33,4521;46;59999990;1304347,609
-70,642;-33,46912;46;60000000;1304347,826
-70,642;-33,46912;46;60000000;1304347,826
-70,66071;-33,45193;46;60000000;1304347,826
-70,65856;-33,43554;46;60000000;1304347,826
-70,63944;-33,43981;69;90000000;1304347,826
-70,64281;-33,44997;46;60000000;1304347,826
-70,65477;-33,43655;37;48261547;1304366,135
-70,65173;-33,44613;40;52177966;1304449,15
-70,64642;-33,45056;51;66527719;1304465,078
-70,65167;-33,47157;45;58703022;1304511,6
-70,6588156;-33,4392919;73;95231625;1304542,808
-70,65917;-33,44334;76;99159519;1304730,513
-70,7421;-33,4695;46;60019309;1304767,587
-70,64475;-33,44329;82;107000000;1304878,049
-70,64457;-33,44325;82;107000000;1304878,049
-70,64457;-33,44325;82;107000000;1304878,049
-70,64457;-33,44325;82;107000000;1304878,049
-70,64457;-33,44325;82;107000000;1304878,049
-70,64457;-33,44325;82;107000000;1304878,049
-70,64475;-33,44329;82;107000000;1304878,049
-70,64457;-33,44325;82;107000000;1304878,049
-70,64457;-33,44325;82;107000000;1304878,049
-70,65477;-33,43655;37;48281780;1304912,973
-70,6472;-33,4482;42;54809727;1304993,5
-70,65477;-33,43655;37;48286458;1305039,405
-70,64914;-33,45035;49;63948536;1305072,163
-70,6336;-33,4515;46;60035045;1305109,674
-70,6541;-33,4376;55;71803504;1305518,255
-70,66630434;-33,45023247;75;97914206;1305522,747
-70,65748;-33,43429;49;63972036;1305551,755
-70,65748;-33,43429;49;63972036;1305551,755
-70,662;-33,4496;36;47000000;1305555,556
-70,64574;-33,45054;72;94000000;1305555,556
-70,662;-33,4496;36;47000000;1305555,556
-70,64113;-33,45136;36;47000000;1305555,556
-70,6636;-33,4479;36;47000000;1305555,556
-70,64574;-33,45054;72;94000000;1305555,556
-70,64399;-33,45509;52;67900000;1305769,231
-70,64399;-33,45509;52;67900000;1305769,231
-70,64399;-33,45509;52;67900000;1305769,231
-70,65737;-33,44488;48;62680000;1305833,333
-70,6772;-33,4269;59;77052515;1305974,831
-70,64732;-33,44682;62;80972766;1306012,355
-70,65509;-33,46258;53;69223914;1306111,585
-70,65446;-33,45011;49;64000000;1306122,449
-70,65672;-33,44036;81;105798068;1306148,988
-70,65748;-33,43429;49;64001867;1306160,551
-70,65748;-33,43429;49;64001867;1306160,551
-70,6423;-33,4691;41;53566915;1306510,122
-70,6565;-33,438;55;71863475;1306608,636
-70,6592;-33,4384;50;65331408;1306628,16
-70,6648295;-33,4629201;75;98000000;1306666,667
-70,65167;-33,47157;45;58808467;1306854,822
-70,6685;-33,4391;53;69282055;1307208,585
-70,6465;-33,4526;65;84985139;1307463,677
-70,643;-33,4503;39;50992923;1307510,846
-70,65434;-33,4597;32;41844209;1307631,531
-70,65434;-33,4597;32;41844209;1307631,531
-70,65434;-33,4597;32;41844209;1307631,531
-70,65434;-33,4597;32;41844209;1307631,531
-70,63135;-33,45352;52;68000000;1307692,308
-70,63383;-33,45361;65;85000000;1307692,308
-70,63189;-33,44888;65;85000000;1307692,308
